2021-03-15 22:01:23,400 semantic_segmentation INFO: Start validation, Total sample: 29963
2021-03-15 22:02:29,571 semantic_segmentation INFO: Sample: 243, validation pixAcc: 97.191, mIoU: 81.846
2021-03-15 22:02:29,690 semantic_segmentation INFO: Sample: 244, validation pixAcc: 97.195, mIoU: 81.849
2021-03-15 22:02:29,807 semantic_segmentation INFO: Sample: 245, validation pixAcc: 97.199, mIoU: 81.854
2021-03-15 22:02:29,930 semantic_segmentation INFO: Sample: 246, validation pixAcc: 97.201, mIoU: 81.845
2021-03-15 22:02:30,053 semantic_segmentation INFO: Sample: 247, validation pixAcc: 97.204, mIoU: 81.838
2021-03-15 22:02:30,178 semantic_segmentation INFO: Sample: 248, validation pixAcc: 97.207, mIoU: 81.826
2021-03-15 22:02:30,303 semantic_segmentation INFO: Sample: 249, validation pixAcc: 97.208, mIoU: 81.808
2021-03-15 22:02:30,427 semantic_segmentation INFO: Sample: 250, validation pixAcc: 97.208, mIoU: 81.788
2021-03-15 22:02:30,546 semantic_segmentation INFO: Sample: 251, validation pixAcc: 97.212, mIoU: 81.792
2021-03-15 22:02:30,671 semantic_segmentation INFO: Sample: 252, validation pixAcc: 97.215, mIoU: 81.800
2021-03-15 22:02:30,802 semantic_segmentation INFO: Sample: 253, validation pixAcc: 97.219, mIoU: 81.810
2021-03-15 22:02:30,913 semantic_segmentation INFO: Sample: 254, validation pixAcc: 97.224, mIoU: 81.825
2021-03-15 22:02:31,042 semantic_segmentation INFO: Sample: 255, validation pixAcc: 97.229, mIoU: 81.830
2021-03-15 22:02:31,163 semantic_segmentation INFO: Sample: 256, validation pixAcc: 97.237, mIoU: 81.833
2021-03-15 22:02:31,285 semantic_segmentation INFO: Sample: 257, validation pixAcc: 97.242, mIoU: 81.830
2021-03-15 22:02:31,408 semantic_segmentation INFO: Sample: 258, validation pixAcc: 97.246, mIoU: 81.835
2021-03-15 22:02:31,533 semantic_segmentation INFO: Sample: 259, validation pixAcc: 97.252, mIoU: 81.838
2021-03-15 22:02:31,663 semantic_segmentation INFO: Sample: 260, validation pixAcc: 97.258, mIoU: 81.849
2021-03-15 22:02:31,787 semantic_segmentation INFO: Sample: 261, validation pixAcc: 97.264, mIoU: 81.864
2021-03-15 22:02:31,907 semantic_segmentation INFO: Sample: 262, validation pixAcc: 97.269, mIoU: 81.892
2021-03-15 22:02:32,026 semantic_segmentation INFO: Sample: 263, validation pixAcc: 97.275, mIoU: 81.923
2021-03-15 22:02:32,145 semantic_segmentation INFO: Sample: 264, validation pixAcc: 97.280, mIoU: 81.948
2021-03-15 22:02:32,252 semantic_segmentation INFO: Sample: 265, validation pixAcc: 97.285, mIoU: 81.967
2021-03-15 22:02:32,373 semantic_segmentation INFO: Sample: 266, validation pixAcc: 97.290, mIoU: 81.997
2021-03-15 22:02:32,494 semantic_segmentation INFO: Sample: 267, validation pixAcc: 97.295, mIoU: 82.019
2021-03-15 22:02:32,613 semantic_segmentation INFO: Sample: 268, validation pixAcc: 97.297, mIoU: 82.028
2021-03-15 22:02:32,742 semantic_segmentation INFO: Sample: 269, validation pixAcc: 97.303, mIoU: 82.043
2021-03-15 22:02:32,875 semantic_segmentation INFO: Sample: 270, validation pixAcc: 97.308, mIoU: 82.043
2021-03-15 22:02:32,986 semantic_segmentation INFO: Sample: 271, validation pixAcc: 97.312, mIoU: 82.056
2021-03-15 22:02:33,114 semantic_segmentation INFO: Sample: 272, validation pixAcc: 97.318, mIoU: 82.075
2021-03-15 22:02:33,252 semantic_segmentation INFO: Sample: 273, validation pixAcc: 97.323, mIoU: 82.092
2021-03-15 22:02:33,382 semantic_segmentation INFO: Sample: 274, validation pixAcc: 97.327, mIoU: 82.094
2021-03-15 22:02:33,513 semantic_segmentation INFO: Sample: 275, validation pixAcc: 97.329, mIoU: 82.103
2021-03-15 22:02:33,625 semantic_segmentation INFO: Sample: 276, validation pixAcc: 97.330, mIoU: 82.115
2021-03-15 22:02:33,745 semantic_segmentation INFO: Sample: 277, validation pixAcc: 97.328, mIoU: 82.098
2021-03-15 22:02:33,862 semantic_segmentation INFO: Sample: 278, validation pixAcc: 97.328, mIoU: 82.082
2021-03-15 22:02:33,982 semantic_segmentation INFO: Sample: 279, validation pixAcc: 97.328, mIoU: 82.076
2021-03-15 22:02:34,104 semantic_segmentation INFO: Sample: 280, validation pixAcc: 97.330, mIoU: 82.077
2021-03-15 22:02:34,222 semantic_segmentation INFO: Sample: 281, validation pixAcc: 97.332, mIoU: 82.087
2021-03-15 22:02:34,326 semantic_segmentation INFO: Sample: 282, validation pixAcc: 97.335, mIoU: 82.097
2021-03-15 22:02:34,445 semantic_segmentation INFO: Sample: 283, validation pixAcc: 97.336, mIoU: 82.101
2021-03-15 22:02:34,561 semantic_segmentation INFO: Sample: 284, validation pixAcc: 97.336, mIoU: 82.107
2021-03-15 22:02:34,681 semantic_segmentation INFO: Sample: 285, validation pixAcc: 97.337, mIoU: 82.099
2021-03-15 22:02:34,805 semantic_segmentation INFO: Sample: 286, validation pixAcc: 97.337, mIoU: 82.079
2021-03-15 22:02:34,931 semantic_segmentation INFO: Sample: 287, validation pixAcc: 97.333, mIoU: 82.036
2021-03-15 22:02:35,053 semantic_segmentation INFO: Sample: 288, validation pixAcc: 97.332, mIoU: 82.005
2021-03-15 22:02:35,179 semantic_segmentation INFO: Sample: 289, validation pixAcc: 97.328, mIoU: 81.952
2021-03-15 22:02:35,305 semantic_segmentation INFO: Sample: 290, validation pixAcc: 97.326, mIoU: 81.909
2021-03-15 22:02:35,436 semantic_segmentation INFO: Sample: 291, validation pixAcc: 97.323, mIoU: 81.877
2021-03-15 22:02:35,571 semantic_segmentation INFO: Sample: 292, validation pixAcc: 97.322, mIoU: 81.862
2021-03-15 22:02:35,681 semantic_segmentation INFO: Sample: 293, validation pixAcc: 97.321, mIoU: 81.850
2021-03-15 22:02:35,809 semantic_segmentation INFO: Sample: 294, validation pixAcc: 97.321, mIoU: 81.826
2021-03-15 22:02:35,929 semantic_segmentation INFO: Sample: 295, validation pixAcc: 97.319, mIoU: 81.811
2021-03-15 22:02:36,050 semantic_segmentation INFO: Sample: 296, validation pixAcc: 97.321, mIoU: 81.810
2021-03-15 22:02:36,168 semantic_segmentation INFO: Sample: 297, validation pixAcc: 97.322, mIoU: 81.810
2021-03-15 22:02:36,289 semantic_segmentation INFO: Sample: 298, validation pixAcc: 97.321, mIoU: 81.802
2021-03-15 22:02:36,394 semantic_segmentation INFO: Sample: 299, validation pixAcc: 97.318, mIoU: 81.779
2021-03-15 22:02:36,515 semantic_segmentation INFO: Sample: 300, validation pixAcc: 97.315, mIoU: 81.759
2021-03-15 22:02:36,636 semantic_segmentation INFO: Sample: 301, validation pixAcc: 97.313, mIoU: 81.751
2021-03-15 22:02:36,767 semantic_segmentation INFO: Sample: 302, validation pixAcc: 97.311, mIoU: 81.730
2021-03-15 22:02:36,900 semantic_segmentation INFO: Sample: 303, validation pixAcc: 97.308, mIoU: 81.705
2021-03-15 22:02:37,014 semantic_segmentation INFO: Sample: 304, validation pixAcc: 97.308, mIoU: 81.707
2021-03-15 22:02:37,151 semantic_segmentation INFO: Sample: 305, validation pixAcc: 97.305, mIoU: 81.684
2021-03-15 22:02:37,275 semantic_segmentation INFO: Sample: 306, validation pixAcc: 97.304, mIoU: 81.676
2021-03-15 22:02:37,405 semantic_segmentation INFO: Sample: 307, validation pixAcc: 97.302, mIoU: 81.668
2021-03-15 22:02:37,537 semantic_segmentation INFO: Sample: 308, validation pixAcc: 97.303, mIoU: 81.672
2021-03-15 22:02:37,662 semantic_segmentation INFO: Sample: 309, validation pixAcc: 97.304, mIoU: 81.678
2021-03-15 22:02:37,781 semantic_segmentation INFO: Sample: 310, validation pixAcc: 97.305, mIoU: 81.665
2021-03-15 22:02:37,903 semantic_segmentation INFO: Sample: 311, validation pixAcc: 97.307, mIoU: 81.676
2021-03-15 22:02:38,024 semantic_segmentation INFO: Sample: 312, validation pixAcc: 97.307, mIoU: 81.668
2021-03-15 22:02:38,145 semantic_segmentation INFO: Sample: 313, validation pixAcc: 97.308, mIoU: 81.658
2021-03-15 22:02:38,260 semantic_segmentation INFO: Sample: 314, validation pixAcc: 97.308, mIoU: 81.652
2021-03-15 22:02:38,381 semantic_segmentation INFO: Sample: 315, validation pixAcc: 97.308, mIoU: 81.641
2021-03-15 22:02:38,498 semantic_segmentation INFO: Sample: 316, validation pixAcc: 97.307, mIoU: 81.637
2021-03-15 22:02:38,618 semantic_segmentation INFO: Sample: 317, validation pixAcc: 97.309, mIoU: 81.639
2021-03-15 22:02:38,736 semantic_segmentation INFO: Sample: 318, validation pixAcc: 97.310, mIoU: 81.637
2021-03-15 22:02:38,856 semantic_segmentation INFO: Sample: 319, validation pixAcc: 97.312, mIoU: 81.640
2021-03-15 22:02:38,972 semantic_segmentation INFO: Sample: 320, validation pixAcc: 97.315, mIoU: 81.639
2021-03-15 22:02:39,090 semantic_segmentation INFO: Sample: 321, validation pixAcc: 97.318, mIoU: 81.633
2021-03-15 22:02:39,217 semantic_segmentation INFO: Sample: 322, validation pixAcc: 97.320, mIoU: 81.622
2021-03-15 22:02:39,334 semantic_segmentation INFO: Sample: 323, validation pixAcc: 97.324, mIoU: 81.623
2021-03-15 22:02:39,450 semantic_segmentation INFO: Sample: 324, validation pixAcc: 97.322, mIoU: 81.602
2021-03-15 22:02:39,571 semantic_segmentation INFO: Sample: 325, validation pixAcc: 97.325, mIoU: 81.610
2021-03-15 22:02:39,692 semantic_segmentation INFO: Sample: 326, validation pixAcc: 97.326, mIoU: 81.610
2021-03-15 22:02:39,814 semantic_segmentation INFO: Sample: 327, validation pixAcc: 97.327, mIoU: 81.614
2021-03-15 22:02:39,936 semantic_segmentation INFO: Sample: 328, validation pixAcc: 97.326, mIoU: 81.613
2021-03-15 22:02:40,057 semantic_segmentation INFO: Sample: 329, validation pixAcc: 97.326, mIoU: 81.626
2021-03-15 22:02:40,191 semantic_segmentation INFO: Sample: 330, validation pixAcc: 97.326, mIoU: 81.631
2021-03-15 22:02:40,321 semantic_segmentation INFO: Sample: 331, validation pixAcc: 97.326, mIoU: 81.634
2021-03-15 22:02:40,452 semantic_segmentation INFO: Sample: 332, validation pixAcc: 97.326, mIoU: 81.641
2021-03-15 22:02:40,579 semantic_segmentation INFO: Sample: 333, validation pixAcc: 97.325, mIoU: 81.635
2021-03-15 22:02:40,707 semantic_segmentation INFO: Sample: 334, validation pixAcc: 97.325, mIoU: 81.627
2021-03-15 22:02:40,837 semantic_segmentation INFO: Sample: 335, validation pixAcc: 97.326, mIoU: 81.634
2021-03-15 22:02:40,967 semantic_segmentation INFO: Sample: 336, validation pixAcc: 97.328, mIoU: 81.639
2021-03-15 22:02:41,090 semantic_segmentation INFO: Sample: 337, validation pixAcc: 97.328, mIoU: 81.638
2021-03-15 22:02:41,205 semantic_segmentation INFO: Sample: 338, validation pixAcc: 97.328, mIoU: 81.637
2021-03-15 22:02:41,328 semantic_segmentation INFO: Sample: 339, validation pixAcc: 97.329, mIoU: 81.640
2021-03-15 22:02:41,442 semantic_segmentation INFO: Sample: 340, validation pixAcc: 97.328, mIoU: 81.631
2021-03-15 22:02:41,561 semantic_segmentation INFO: Sample: 341, validation pixAcc: 97.327, mIoU: 81.621
2021-03-15 22:02:41,680 semantic_segmentation INFO: Sample: 342, validation pixAcc: 97.325, mIoU: 81.605
2021-03-15 22:02:41,797 semantic_segmentation INFO: Sample: 343, validation pixAcc: 97.323, mIoU: 81.585
2021-03-15 22:02:41,901 semantic_segmentation INFO: Sample: 344, validation pixAcc: 97.319, mIoU: 81.560
2021-03-15 22:02:42,022 semantic_segmentation INFO: Sample: 345, validation pixAcc: 97.315, mIoU: 81.534
2021-03-15 22:02:42,138 semantic_segmentation INFO: Sample: 346, validation pixAcc: 97.311, mIoU: 81.501
2021-03-15 22:02:42,263 semantic_segmentation INFO: Sample: 347, validation pixAcc: 97.305, mIoU: 81.462
2021-03-15 22:02:42,394 semantic_segmentation INFO: Sample: 348, validation pixAcc: 97.299, mIoU: 81.412
2021-03-15 22:02:42,523 semantic_segmentation INFO: Sample: 349, validation pixAcc: 97.290, mIoU: 81.346
2021-03-15 22:02:42,651 semantic_segmentation INFO: Sample: 350, validation pixAcc: 97.279, mIoU: 81.268
2021-03-15 22:02:42,778 semantic_segmentation INFO: Sample: 351, validation pixAcc: 97.272, mIoU: 81.265
2021-03-15 22:02:42,913 semantic_segmentation INFO: Sample: 352, validation pixAcc: 97.269, mIoU: 81.234
2021-03-15 22:02:43,044 semantic_segmentation INFO: Sample: 353, validation pixAcc: 97.272, mIoU: 81.232
2021-03-15 22:02:43,178 semantic_segmentation INFO: Sample: 354, validation pixAcc: 97.273, mIoU: 81.242
2021-03-15 22:02:43,298 semantic_segmentation INFO: Sample: 355, validation pixAcc: 97.273, mIoU: 81.240
2021-03-15 22:02:43,428 semantic_segmentation INFO: Sample: 356, validation pixAcc: 97.273, mIoU: 81.242
2021-03-15 22:02:43,550 semantic_segmentation INFO: Sample: 357, validation pixAcc: 97.275, mIoU: 81.251
2021-03-15 22:02:43,668 semantic_segmentation INFO: Sample: 358, validation pixAcc: 97.278, mIoU: 81.269
2021-03-15 22:02:43,785 semantic_segmentation INFO: Sample: 359, validation pixAcc: 97.280, mIoU: 81.296
2021-03-15 22:02:43,907 semantic_segmentation INFO: Sample: 360, validation pixAcc: 97.284, mIoU: 81.319
2021-03-15 22:02:44,028 semantic_segmentation INFO: Sample: 361, validation pixAcc: 97.288, mIoU: 81.352
2021-03-15 22:02:44,147 semantic_segmentation INFO: Sample: 362, validation pixAcc: 97.291, mIoU: 81.385
2021-03-15 22:02:44,270 semantic_segmentation INFO: Sample: 363, validation pixAcc: 97.294, mIoU: 81.418
2021-03-15 22:02:44,397 semantic_segmentation INFO: Sample: 364, validation pixAcc: 97.296, mIoU: 81.450
2021-03-15 22:02:44,521 semantic_segmentation INFO: Sample: 365, validation pixAcc: 97.298, mIoU: 81.479
2021-03-15 22:02:44,630 semantic_segmentation INFO: Sample: 366, validation pixAcc: 97.299, mIoU: 81.510
2021-03-15 22:02:44,760 semantic_segmentation INFO: Sample: 367, validation pixAcc: 97.299, mIoU: 81.538
2021-03-15 22:02:44,890 semantic_segmentation INFO: Sample: 368, validation pixAcc: 97.301, mIoU: 81.560
2021-03-15 22:02:45,016 semantic_segmentation INFO: Sample: 369, validation pixAcc: 97.302, mIoU: 81.585
2021-03-15 22:02:45,137 semantic_segmentation INFO: Sample: 370, validation pixAcc: 97.304, mIoU: 81.595
2021-03-15 22:02:45,264 semantic_segmentation INFO: Sample: 371, validation pixAcc: 97.305, mIoU: 81.603
2021-03-15 22:02:45,367 semantic_segmentation INFO: Sample: 372, validation pixAcc: 97.307, mIoU: 81.616
2021-03-15 22:02:45,489 semantic_segmentation INFO: Sample: 373, validation pixAcc: 97.307, mIoU: 81.629
2021-03-15 22:02:45,609 semantic_segmentation INFO: Sample: 374, validation pixAcc: 97.308, mIoU: 81.646
2021-03-15 22:02:45,730 semantic_segmentation INFO: Sample: 375, validation pixAcc: 97.309, mIoU: 81.663
2021-03-15 22:02:45,850 semantic_segmentation INFO: Sample: 376, validation pixAcc: 97.310, mIoU: 81.683
2021-03-15 22:02:45,970 semantic_segmentation INFO: Sample: 377, validation pixAcc: 97.310, mIoU: 81.704
2021-03-15 22:02:46,094 semantic_segmentation INFO: Sample: 378, validation pixAcc: 97.310, mIoU: 81.726
2021-03-15 22:02:46,217 semantic_segmentation INFO: Sample: 379, validation pixAcc: 97.311, mIoU: 81.748
2021-03-15 22:02:46,340 semantic_segmentation INFO: Sample: 380, validation pixAcc: 97.312, mIoU: 81.766
2021-03-15 22:02:46,469 semantic_segmentation INFO: Sample: 381, validation pixAcc: 97.312, mIoU: 81.784
2021-03-15 22:02:46,589 semantic_segmentation INFO: Sample: 382, validation pixAcc: 97.312, mIoU: 81.802
2021-03-15 22:02:46,706 semantic_segmentation INFO: Sample: 383, validation pixAcc: 97.312, mIoU: 81.822
2021-03-15 22:02:46,839 semantic_segmentation INFO: Sample: 384, validation pixAcc: 97.313, mIoU: 81.842
2021-03-15 22:02:46,976 semantic_segmentation INFO: Sample: 385, validation pixAcc: 97.312, mIoU: 81.856
2021-03-15 22:02:47,102 semantic_segmentation INFO: Sample: 386, validation pixAcc: 97.312, mIoU: 81.872
2021-03-15 22:02:47,224 semantic_segmentation INFO: Sample: 387, validation pixAcc: 97.312, mIoU: 81.890
2021-03-15 22:02:47,344 semantic_segmentation INFO: Sample: 388, validation pixAcc: 97.312, mIoU: 81.908
2021-03-15 22:02:47,455 semantic_segmentation INFO: Sample: 389, validation pixAcc: 97.312, mIoU: 81.923
2021-03-15 22:02:47,575 semantic_segmentation INFO: Sample: 390, validation pixAcc: 97.313, mIoU: 81.935
2021-03-15 22:02:47,692 semantic_segmentation INFO: Sample: 391, validation pixAcc: 97.314, mIoU: 81.955
2021-03-15 22:02:47,815 semantic_segmentation INFO: Sample: 392, validation pixAcc: 97.315, mIoU: 81.975
2021-03-15 22:02:47,939 semantic_segmentation INFO: Sample: 393, validation pixAcc: 97.315, mIoU: 81.993
2021-03-15 22:02:48,060 semantic_segmentation INFO: Sample: 394, validation pixAcc: 97.316, mIoU: 82.013
2021-03-15 22:02:48,188 semantic_segmentation INFO: Sample: 395, validation pixAcc: 97.317, mIoU: 82.031
2021-03-15 22:02:48,322 semantic_segmentation INFO: Sample: 396, validation pixAcc: 97.317, mIoU: 82.049
2021-03-15 22:02:48,454 semantic_segmentation INFO: Sample: 397, validation pixAcc: 97.318, mIoU: 82.071
2021-03-15 22:02:48,586 semantic_segmentation INFO: Sample: 398, validation pixAcc: 97.319, mIoU: 82.092
2021-03-15 22:02:48,715 semantic_segmentation INFO: Sample: 399, validation pixAcc: 97.320, mIoU: 82.112
2021-03-15 22:02:48,852 semantic_segmentation INFO: Sample: 400, validation pixAcc: 97.320, mIoU: 82.131
2021-03-15 22:02:48,988 semantic_segmentation INFO: Sample: 401, validation pixAcc: 97.321, mIoU: 82.151
2021-03-15 22:02:49,115 semantic_segmentation INFO: Sample: 402, validation pixAcc: 97.322, mIoU: 82.170
2021-03-15 22:02:49,250 semantic_segmentation INFO: Sample: 403, validation pixAcc: 97.322, mIoU: 82.187
2021-03-15 22:02:49,382 semantic_segmentation INFO: Sample: 404, validation pixAcc: 97.323, mIoU: 82.204
2021-03-15 22:02:49,504 semantic_segmentation INFO: Sample: 405, validation pixAcc: 97.324, mIoU: 82.222
2021-03-15 22:02:49,631 semantic_segmentation INFO: Sample: 406, validation pixAcc: 97.324, mIoU: 82.238
2021-03-15 22:02:49,757 semantic_segmentation INFO: Sample: 407, validation pixAcc: 97.324, mIoU: 82.253
2021-03-15 22:02:49,890 semantic_segmentation INFO: Sample: 408, validation pixAcc: 97.324, mIoU: 82.267
2021-03-15 22:02:50,018 semantic_segmentation INFO: Sample: 409, validation pixAcc: 97.324, mIoU: 82.280
2021-03-15 22:02:50,138 semantic_segmentation INFO: Sample: 410, validation pixAcc: 97.324, mIoU: 82.293
2021-03-15 22:02:50,266 semantic_segmentation INFO: Sample: 411, validation pixAcc: 97.324, mIoU: 82.308
2021-03-15 22:02:50,389 semantic_segmentation INFO: Sample: 412, validation pixAcc: 97.324, mIoU: 82.320
2021-03-15 22:02:50,508 semantic_segmentation INFO: Sample: 413, validation pixAcc: 97.323, mIoU: 82.332
2021-03-15 22:02:50,633 semantic_segmentation INFO: Sample: 414, validation pixAcc: 97.323, mIoU: 82.343
2021-03-15 22:02:50,755 semantic_segmentation INFO: Sample: 415, validation pixAcc: 97.323, mIoU: 82.356
2021-03-15 22:02:50,881 semantic_segmentation INFO: Sample: 416, validation pixAcc: 97.323, mIoU: 82.367
2021-03-15 22:02:51,001 semantic_segmentation INFO: Sample: 417, validation pixAcc: 97.323, mIoU: 82.380
2021-03-15 22:02:51,120 semantic_segmentation INFO: Sample: 418, validation pixAcc: 97.324, mIoU: 82.393
2021-03-15 22:02:51,241 semantic_segmentation INFO: Sample: 419, validation pixAcc: 97.324, mIoU: 82.406
2021-03-15 22:02:51,363 semantic_segmentation INFO: Sample: 420, validation pixAcc: 97.324, mIoU: 82.419
2021-03-15 22:02:51,486 semantic_segmentation INFO: Sample: 421, validation pixAcc: 97.325, mIoU: 82.433
2021-03-15 22:02:51,606 semantic_segmentation INFO: Sample: 422, validation pixAcc: 97.325, mIoU: 82.447
2021-03-15 22:02:51,730 semantic_segmentation INFO: Sample: 423, validation pixAcc: 97.326, mIoU: 82.462
2021-03-15 22:02:51,856 semantic_segmentation INFO: Sample: 424, validation pixAcc: 97.327, mIoU: 82.476
2021-03-15 22:02:51,983 semantic_segmentation INFO: Sample: 425, validation pixAcc: 97.327, mIoU: 82.489
2021-03-15 22:02:52,107 semantic_segmentation INFO: Sample: 426, validation pixAcc: 97.327, mIoU: 82.503
2021-03-15 22:02:52,212 semantic_segmentation INFO: Sample: 427, validation pixAcc: 97.327, mIoU: 82.517
